USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  23504 14416 ?        Ss   11:47   0:03 /sbin/init splash
bijung     76167  0.0  0.1 51052072 35392 ?      Sl   12:32   0:01 /opt/google/chrome/chrome --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=utility --crashpad-handler-pid=76109 --enable-crash-reporter=, --user-data-dir=/home/bijung/.gemini/antigravity-browser-profile --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,15501679357889401047,16062218314975209449,524288 --field-trial-handle=3,i,3982921802657257607,5767784246661071954,262144 --disable-features=OfferMigrationToDiceUsers,OptGuideOnDeviceModel --variations-seed-version=20260207-030028.264000 --trace-process-track-uuid=3190708990060038890
bijung     76180  0.0  0.2 1460051592 81432 ?    Sl   12:32   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=76109 --enable-crash-reporter=, --user-data-dir=/home/bijung/.gemini/antigravity-browser-profile --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --remote-debugging-port=9222 --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=6 --time-ticks-at-unix-epoch=-1770518846717863 --launch-time-ticks=2709014419 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,1376737050934073732,4789435801953883295,2097152 --field-trial-handle=3,i,3982921802657257607,5767784246661071954,262144 --disable-features=OfferMigrationToDiceUsers,OptGuideOnDeviceModel --variations-seed-version=20260207-030028.264000 --trace-process-track-uuid=3190708991934122588
bijung     76181  0.6  0.3 1461773144 106740 ?   Sl   12:32   3:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=76109 --enable-crash-reporter=, --user-data-dir=/home/bijung/.gemini/antigravity-browser-profile --extension-process --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --remote-debugging-port=9222 --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5 --time-ticks-at-unix-epoch=-1770518846717863 --launch-time-ticks=2709015868 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,2660621549878389564,11197317837607664222,2097152 --field-trial-handle=3,i,3982921802657257607,5767784246661071954,262144 --disable-features=OfferMigrationToDiceUsers,OptGuideOnDeviceModel --variations-seed-version=20260207-030028.264000 --trace-process-track-uuid=3190708990997080739
bijung     76210  0.0  0.1 1461679204 50200 ?    Sl   12:32   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=76109 --enable-crash-reporter=, --user-data-dir=/home/bijung/.gemini/antigravity-browser-profile --extension-process --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --remote-debugging-port=9222 --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=8 --time-ticks-at-unix-epoch=-1770518846717863 --launch-time-ticks=2709036537 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,8914220160597541238,9591615349402043197,2097152 --field-trial-handle=3,i,3982921802657257607,5767784246661071954,262144 --disable-features=OfferMigrationToDiceUsers,OptGuideOnDeviceModel --variations-seed-version=20260207-030028.264000 --trace-process-track-uuid=3190708993808206286
root       76233  0.0  0.0      0     0 ?        S    12:32   0:00 [nvidia-drm/timeline-39]
bijung     76234  0.0  0.0 333740 13200 ?        Sl   12:32   0:00 /usr/bin/python3 /usr/bin/gnome-browser-connector-host chrome-extension://gphhapmejobijbbhgpjhcjognlahblep/
bijung     76236  0.0  0.0 51355596 11832 ?      S    12:32   0:00 /opt/google/chrome/chrome --type=broker
bijung     79732 12.4 12.2 15409072 4012436 ?    Sl   12:34  57:45 /usr/share/antigravity/resources/app/extensions/antigravity/bin/language_server_linux_x64 --enable_lsp --extension_server_port 41353 --csrf_token 482b9c9c-f364-4376-911f-41cdfe0c1481 --server_port 43929 --lsp_port 38197 --workspace_id file_home_bijung_ws_hada8 --cloud_code_endpoint https://daily-cloudcode-pa.googleapis.com --app_data_dir antigravity --parent_pipe_path /tmp/server_f539513d16d56e52
bijung     79798  0.2  0.2 1201664 85520 ?       Sl   12:34   1:18 /home/bijung/.cache/ms-playwright-go/1.50.1/node /home/bijung/.cache/ms-playwright-go/1.50.1/package/cli.js run-driver
root      104793  0.0  0.0 1233848 10848 ?       Sl   12:41   0:05 /usr/bin/containerd-shim-runc-v2 -namespace moby -id adadeb8a8af1ce6a02dd4a32a77c7477bd502aa73c09077b5b2e59416f758ff8 -address /run/containerd/containerd.sock
root      104804  0.0  0.0 1233592 10080 ?       Sl   12:41   0:03 /usr/bin/containerd-shim-runc-v2 -namespace moby -id e3c0175242b14e634f42a5a947ba919fb19a17d7cdd4f55042f7ae1d9f6b08f9 -address /run/containerd/containerd.sock
root      104833  0.0  0.0 1233848 11564 ?       Sl   12:41   0:12 /usr/bin/containerd-shim-runc-v2 -namespace moby -id b84fc01adee8b5ad3a3cf5fd74a057851d9cc68558a1495489a8923ceae0a4de -address /run/containerd/containerd.sock
root      104872  0.0  0.0 1233848 10024 ?       Sl   12:41   0:02 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 073c00e2d6e5d986a33622f3f39fe48ba376e104b6bb52a77d6499e7ae338e60 -address /run/containerd/containerd.sock
root      104903  0.0  0.0 1233848 11372 ?       Sl   12:41   0:13 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 41efda07df5201d04fdfba1bde29858c9d615e30f0d7c76ffd3c8a20f66d4983 -address /run/containerd/containerd.sock
root      104905  0.0  0.0 1233592 10036 ?       Sl   12:41   0:02 /usr/bin/containerd-shim-runc-v2 -namespace moby -id cd8b6af538ff74d1ab370ddcb22ceb03b4f26f5570c14ea4eca25d6a39189631 -address /run/containerd/containerd.sock
root      104923  0.0  0.0 1233592 10244 ?       Sl   12:41   0:02 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 24786f1066caf6da4fe981af673b7e3d070483a8e204e6b8375dc14abe197044 -address /run/containerd/containerd.sock
root      104931  0.0  0.0 1233848 9984 ?        Sl   12:41   0:02 /usr/bin/containerd-shim-runc-v2 -namespace moby -id b1473c7ece181cd6eb9984324df82e4bd1dc459412e7ab6ca1a96389d688bc49 -address /run/containerd/containerd.sock
root      104960  0.0  0.0 1233592 10208 ?       Sl   12:41   0:02 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 5d3fc43aa2c5f32ac2616cec629f1fdc65ce75ba28284f02dc9656436cc47bac -address /run/containerd/containerd.sock
root      105061  0.1  0.3 1537556 100828 ?      Ssl  12:41   0:39 minio server /data --console-address :9001
root      105063  0.0  0.0 495436  8020 ?        Ssl  12:41   0:07 /usr/local/bin/zenohd -c /etc/zenoh/zenoh.json5
root      105076  0.0  0.0    812   196 ?        Ss   12:41   0:00 tini -- /bin/sh -c /bin/meilisearch
472       105079  0.4  0.3 1846804 99608 ?       Ssl  12:41   2:00 grafana server --homepath=/usr/share/grafana --config=/etc/grafana/grafana.ini --packaging=docker cfg:default.log.mode=console cfg:default.paths.data=/var/lib/grafana cfg:default.paths.logs=/var/log/grafana cfg:default.paths.plugins=/var/lib/grafana/plugins cfg:default.paths.provisioning=/etc/grafana/provisioning
70        105085  0.0  0.0 174536 16208 ?        Ss   12:41   0:04 postgres
10001     105101  0.9  0.2 1424916 91048 ?       Ssl  12:41   4:24 /usr/bin/loki -config.file=/etc/loki/local-config.yaml
message+  105102  0.8  0.0 2569108 28120 ?       Ssl  12:41   3:49 envoy -c /etc/envoy/envoy.yaml
dnsmasq   105105  0.8  0.0  37324  4608 ?        Ssl  12:41   4:06 redis-server *:6379
5050      105112  0.0  0.2 123672 92948 ?        Ss   12:41   0:07 /venv/bin/python3 /venv/bin/gunicorn --limit-request-line 8190 --limit-request-fields 100 --limit-request-field_size 8190 --timeout 86400 --bind [::]:80 -w 1 --threads 25 --access-logfile - -c gunicorn_config.py run_pgadmin:app
root      105229  0.0  0.0 2338000 6596 ?        Sl   12:41   0:04 /usr/bin/docker-proxy -proto tcp -host-ip 0.0.0.0 -host-port 5050 -container-ip 172.22.0.3 -container-port 80 -use-listen-fd
root      105239  0.0  0.0 1673260 3852 ?        Sl   12:41   0:00 /usr/bin/docker-proxy -proto tcp -host-ip :: -host-port 5050 -container-ip 172.22.0.3 -container-port 80 -use-listen-fd
root      105287  0.0  0.0 2190600 6356 ?        Sl   12:41   0:06 /usr/bin/docker-proxy -proto tcp -host-ip 0.0.0.0 -host-port 7447 -container-ip 172.22.0.2 -container-port 7447 -use-listen-fd
root      105296  0.0  0.0 1746736 3796 ?        Sl   12:41   0:00 /usr/bin/docker-proxy -proto tcp -host-ip :: -host-port 7447 -container-ip 172.22.0.2 -container-port 7447 -use-listen-fd
root      105338  0.0  0.0 2116548 6092 ?        Sl   12:41   0:00 /usr/bin/docker-proxy -proto tcp -host-ip 0.0.0.0 -host-port 8000 -container-ip 172.22.0.2 -container-port 8000 -use-listen-fd
root      105351  0.0  0.0 1820724 3856 ?        Sl   12:41   0:00 /usr/bin/docker-proxy -proto tcp -host-ip :: -host-port 8000 -container-ip 172.22.0.2 -container-port 8000 -use-listen-fd
root      105382  0.0  0.0 1746736 3800 ?        Sl   12:41   0:00 /usr/bin/docker-proxy -proto tcp -host-ip 0.0.0.0 -host-port 8001 -container-ip 172.22.0.2 -container-port 8001 -use-listen-fd
root      105389  0.0  0.0 1746736 3792 ?        Sl   12:41   0:00 /usr/bin/docker-proxy -proto tcp -host-ip :: -host-port 8001 -container-ip 172.22.0.2 -container-port 8001 -use-listen-fd
root      105412  0.0  0.0 2263820 6416 ?        Sl   12:41   0:04 /usr/bin/docker-proxy -proto tcp -host-ip 0.0.0.0 -host-port 3000 -container-ip 172.22.0.4 -container-port 3000 -use-listen-fd
root      105418  0.0  0.0 1746992 3856 ?        Sl   12:41   0:00 /usr/bin/docker-proxy -proto tcp -host-ip :: -host-port 3000 -container-ip 172.22.0.4 -container-port 3000 -use-listen-fd
root      105439  0.0  0.0 2116612 6216 ?        Sl   12:41   0:04 /usr/bin/docker-proxy -proto tcp -host-ip 0.0.0.0 -host-port 7700 -container-ip 172.22.0.5 -container-port 7700 -use-listen-fd
root      105448  0.0  0.0 1746992 3788 ?        Sl   12:41   0:00 /usr/bin/docker-proxy -proto tcp -host-ip :: -host-port 7700 -container-ip 172.22.0.5 -container-port 7700 -use-listen-fd
root      105473  0.0  0.0 2264524 6580 ?        Sl   12:41   0:04 /usr/bin/docker-proxy -proto tcp -host-ip 0.0.0.0 -host-port 9000 -container-ip 172.22.0.6 -container-port 9000 -use-listen-fd
root      105480  0.0  0.0 1673004 3796 ?        Sl   12:41   0:00 /usr/bin/docker-proxy -proto tcp -host-ip :: -host-port 9000 -container-ip 172.22.0.6 -container-port 9000 -use-listen-fd
root      105481  0.2  0.0 25385256 24440 ?      Sl   12:41   0:58 /bin/meilisearch
root      105495  0.0  0.0 2116804 6236 ?        Sl   12:41   0:04 /usr/bin/docker-proxy -proto tcp -host-ip 0.0.0.0 -host-port 9001 -container-ip 172.22.0.6 -container-port 9001 -use-listen-fd
root      105501  0.0  0.0 1673004 3840 ?        Sl   12:41   0:00 /usr/bin/docker-proxy -proto tcp -host-ip :: -host-port 9001 -container-ip 172.22.0.6 -container-port 9001 -use-listen-fd
root      105548  0.0  0.0 2116612 6288 ?        Sl   12:41   0:04 /usr/bin/docker-proxy -proto tcp -host-ip 0.0.0.0 -host-port 80 -container-ip 172.22.0.8 -container-port 8000 -use-listen-fd
root      105558  0.0  0.0 1746992 3796 ?        Sl   12:41   0:00 /usr/bin/docker-proxy -proto tcp -host-ip :: -host-port 80 -container-ip 172.22.0.8 -container-port 8000 -use-listen-fd
root      105581  0.0  0.0 1673260 3736 ?        Sl   12:41   0:00 /usr/bin/docker-proxy -proto tcp -host-ip 0.0.0.0 -host-port 443 -container-ip 172.22.0.8 -container-port 8443 -use-listen-fd
root      105587  0.0  0.0 1746992 3744 ?        Sl   12:41   0:00 /usr/bin/docker-proxy -proto tcp -host-ip :: -host-port 443 -container-ip 172.22.0.8 -container-port 8443 -use-listen-fd
root      105618  0.0  0.0 2116292 6372 ?        Sl   12:41   0:05 /usr/bin/docker-proxy -proto tcp -host-ip 0.0.0.0 -host-port 5432 -container-ip 172.22.0.7 -container-port 5432 -use-listen-fd
root      105625  0.0  0.0 1746736 3804 ?        Sl   12:41   0:00 /usr/bin/docker-proxy -proto tcp -host-ip :: -host-port 5432 -container-ip 172.22.0.7 -container-port 5432 -use-listen-fd
root      105642  0.0  0.0 2190536 6236 ?        Sl   12:41   0:04 /usr/bin/docker-proxy -proto tcp -host-ip 0.0.0.0 -host-port 3100 -container-ip 172.22.0.9 -container-port 3100 -use-listen-fd
root      105657  0.0  0.0 1599272 3792 ?        Sl   12:41   0:00 /usr/bin/docker-proxy -proto tcp -host-ip :: -host-port 3100 -container-ip 172.22.0.9 -container-port 3100 -use-listen-fd
root      105688  0.0  0.0 2116548 6364 ?        Sl   12:41   0:04 /usr/bin/docker-proxy -proto tcp -host-ip 0.0.0.0 -host-port 6379 -container-ip 172.22.0.10 -container-port 6379 -use-listen-fd
root      105695  0.0  0.0 1673004 3816 ?        Sl   12:41   0:00 /usr/bin/docker-proxy -proto tcp -host-ip :: -host-port 6379 -container-ip 172.22.0.10 -container-port 6379 -use-listen-fd
70        105750  0.0  0.0 174708  7476 ?        Ss   12:41   0:00 postgres: checkpointer 
70        105751  0.0  0.0 174632  4868 ?        Ss   12:41   0:00 postgres: background writer 
70        105784  0.0  0.0 174600  7664 ?        Ss   12:41   0:00 postgres: walwriter 
70        105785  0.0  0.0 176188  5472 ?        Ss   12:41   0:00 postgres: autovacuum launcher 
70        105786  0.0  0.0 176136  5000 ?        Ss   12:41   0:00 postgres: logical replication launcher 
root      106287  0.0  0.0   9164  2176 ?        Ss   12:41   0:00 /usr/libexec/postfix/master -w
dhcpcd    106289  0.0  0.0   9204  4420 ?        S    12:41   0:00 qmgr -l -t unix -u
root      106490  0.0  0.0 1233592 10092 ?       Sl   12:41   0:02 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 22524f63b390b78c5e56a249e2e41f61f4eea23aff92d48b46a5b884ccbcb148 -address /run/containerd/containerd.sock
65532     106513  0.0  0.0 1275304 22368 ?       Ssl  12:41   0:09 hydra serve -c /etc/config/hydra/hydra.yml all --dev
root      106539  0.0  0.0 2338000 6548 ?        Sl   12:41   0:04 /usr/bin/docker-proxy -proto tcp -host-ip 0.0.0.0 -host-port 4444 -container-ip 172.22.0.11 -container-port 4444 -use-listen-fd
root      106546  0.0  0.0 1746992 3796 ?        Sl   12:41   0:00 /usr/bin/docker-proxy -proto tcp -host-ip :: -host-port 4444 -container-ip 172.22.0.11 -container-port 4444 -use-listen-fd
root      106561  0.0  0.0 2116036 6356 ?        Sl   12:41   0:04 /usr/bin/docker-proxy -proto tcp -host-ip 0.0.0.0 -host-port 4445 -container-ip 172.22.0.11 -container-port 4445 -use-listen-fd
root      106568  0.0  0.0 1746736 3852 ?        Sl   12:41   0:00 /usr/bin/docker-proxy -proto tcp -host-ip :: -host-port 4445 -container-ip 172.22.0.11 -container-port 4445 -use-listen-fd
70        106606  0.0  0.0 176844 11976 ?        Ss   12:41   0:00 postgres: hada hada_db 172.22.0.11(58242) idle
5050      106769  0.0  0.5 233140 184728 ?       Sl   12:41   0:15 /venv/bin/python3 /venv/bin/gunicorn --limit-request-line 8190 --limit-request-fields 100 --limit-request-field_size 8190 --timeout 86400 --bind [::]:80 -w 1 --threads 25 --access-logfile - -c gunicorn_config.py run_pgadmin:app
bijung    134595  0.0  0.0  15356  9648 pts/9    Ss+  12:56   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
bijung    136125  0.0  0.0  15356  9668 pts/10   Ss+  12:56   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
bijung    137743  0.0  0.0  15356  9672 pts/11   Ss+  12:57   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
bijung    152453  0.0  0.0  15356  9636 pts/12   Ss+  13:03   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
bijung    179131  0.0  0.0  15356  9632 pts/13   Ss+  13:17   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
bijung    180404  0.0  0.0  15356  9656 pts/14   Ss+  13:17   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
root      186672  0.0  0.0      0     0 ?        I    13:20   0:01 [kworker/9:0-mm_percpu_wq]
bijung    215501  0.0  0.0  15356  9636 pts/15   Ss+  13:35   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
bijung    215670  0.0  0.0  15356  9628 pts/16   Ss+  13:35   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
bijung    219878  0.0  0.0  15356  9636 pts/17   Ss+  13:36   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
root      241263  0.0  0.0      0     0 ?        I    13:47   0:00 [kworker/16:2-cgroup_free]
bijung    249502  0.0  0.0  15356  9632 pts/18   Ss+  13:52   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
bijung    267970  0.0  0.0  15356  9628 pts/19   Ss+  14:02   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
bijung    268181  0.0  0.0  15356  9668 pts/20   Ss+  14:02   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
bijung    289722  0.0  0.0  15356  9636 pts/21   Ss   14:13   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
bijung    320039  0.0  0.0  15356  9628 pts/22   Ss+  14:28   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
root      430567  0.0  0.0      0     0 ?        I    15:27   0:00 [kworker/17:0-display_unordered]
root      441018  0.0  0.0      0     0 ?        I    15:32   0:00 [kworker/18:1-events]
root      455129  0.0  0.0      0     0 ?        I    15:40   0:02 [kworker/12:0-events]
root      477959  0.0  0.0      0     0 ?        I    15:53   0:00 [kworker/11:0-mm_percpu_wq]
root      485906  0.0  0.0      0     0 ?        I    15:57   0:00 [kworker/15:1-events]
root      490138  0.0  0.0      0     0 ?        I    16:00   0:00 [kworker/19:0-events]
root      554987  0.0  0.0      0     0 ?        I    16:35   0:00 [kworker/3:0-events]
bijung    587514  0.0  0.1 1112168 59956 pts/4   Sl   16:51   0:00 npm run dev
bijung    587527  0.0  0.0   2812  1852 pts/4    S    16:51   0:00 sh -c vite
bijung    587528  0.0  0.7 24065776 236104 pts/4 Sl   16:51   0:10 node /home/bijung/ws/hada8/hada-client/node_modules/.bin/vite
bijung    587535  0.1  0.1 1576016 34648 pts/4   Sl   16:51   0:15 /home/bijung/ws/hada8/hada-client/node_modules/@esbuild/linux-x64/bin/esbuild --service=0.27.2 --ping
bijung    589031  0.0  0.0 768624 14816 pts/7    Sl   16:52   0:03 ./zenohd -c zenoh_host.json5
bijung    589460  0.1  0.1 2083552 42848 pts/4   Sl   16:52   0:20 target/debug/hada-server
bijung    649036  0.0  0.0  15356  9644 pts/23   Ss+  17:22   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
bijung    650477  0.0  0.0  15356  9620 pts/24   Ss+  17:22   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
root      711024  0.0  0.0      0     0 ?        I    17:50   0:01 [kworker/u80:3-events_unbound]
root      714278  0.0  0.0      0     0 ?        I    17:51   0:01 [kworker/13:1-events]
root      743638  0.0  0.0      0     0 ?        I    18:06   0:00 [kworker/3:1]
bijung    748449  0.0  0.1 3144776 63600 ?       Sl   18:08   0:01 gjs /usr/share/gnome-shell/extensions/ding@rastersoft.com/app/ding.js -E -P /usr/share/gnome-shell/extensions/ding@rastersoft.com/app
root      749877  0.0  0.0      0     0 ?        I    18:09   0:00 [kworker/13:2-display_unordered]
root      755532  0.0  0.0      0     0 ?        I    18:12   0:01 [kworker/16:1-events]
bijung    781078  1.2  1.0 1460162088 339388 ?   Sl   18:26   1:21 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=76109 --enable-crash-reporter=, --user-data-dir=/home/bijung/.gemini/antigravity-browser-profile --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --remote-debugging-port=9222 --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=25 --time-ticks-at-unix-epoch=-1770518846717863 --launch-time-ticks=23921739586 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,4585117687647031669,3645805558346760249,2097152 --field-trial-handle=3,i,3982921802657257607,5767784246661071954,262144 --disable-features=OfferMigrationToDiceUsers,OptGuideOnDeviceModel --variations-seed-version=20260207-030028.264000 --trace-process-track-uuid=3190709009737917719
root      788476  0.0  0.0      0     0 ?        I    18:30   0:01 [kworker/10:1-events]
root      805584  0.0  0.0      0     0 ?        I    18:38   0:00 [kworker/1:2-events]
root      812743  0.0  0.0      0     0 ?        I    18:42   0:01 [kworker/u80:7-kvfree_rcu_reclaim]
root      825217  0.0  0.0      0     0 ?        I    18:48   0:00 [kworker/11:2-events]
root      837687  0.0  0.0      0     0 ?        I    18:55   0:00 [kworker/7:2-events]
bijung    843185  0.5  1.0 2962264 354552 ?      Sl   18:57   0:25 /snap/firefox/7766/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44117 -prefMapHandle 1:279155 -jsInitHandle 2:223968 -parentBuildID 20260204004611 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {cd4afc42-8d04-4cf1-8f69-add3615cb28b} -parentPid 9654 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7766/usr/lib/firefox/omni.ja -appomni /snap/firefox/7766/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7766/usr/lib/firefox/browser 33 tab
bijung    850182  4.1  1.1 2977296 366764 ?      Sl   18:58   3:17 /snap/firefox/7766/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44117 -prefMapHandle 1:279155 -jsInitHandle 2:223968 -parentBuildID 20260204004611 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {66c39123-7453-448a-b1c5-d7241064ab88} -parentPid 9654 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7766/usr/lib/firefox/omni.ja -appomni /snap/firefox/7766/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7766/usr/lib/firefox/browser 34 tab
root      850749  0.0  0.0      0     0 ?        I    18:58   0:01 [kworker/4:0-events]
bijung    858114  0.0  0.2 1459530412 95992 ?    Sl   19:00   0:00 /usr/share/antigravity/antigravity /home/bijung/.antigravity/extensions/github.vscode-github-actions-0.29.1-universal/dist/server-node.js --node-ipc --clientProcessId=8887
bijung    858154  0.0  0.2 1459530476 96420 ?    Sl   19:00   0:00 /usr/share/antigravity/antigravity /home/bijung/.antigravity/extensions/github.vscode-github-actions-0.29.1-universal/dist/server-node.js --node-ipc --clientProcessId=6768
bijung    870756  0.0  0.2 1459967072 67280 ?    Sl   19:06   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=76109 --enable-crash-reporter=, --user-data-dir=/home/bijung/.gemini/antigravity-browser-profile --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --remote-debugging-port=9222 --ozone-platform=x11 --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=27 --time-ticks-at-unix-epoch=-1770518846717863 --launch-time-ticks=26315766407 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,12047171968737151495,12398286495084637400,2097152 --field-trial-handle=3,i,3982921802657257607,5767784246661071954,262144 --disable-features=OfferMigrationToDiceUsers,OptGuideOnDeviceModel --variations-seed-version=20260207-030028.264000 --trace-process-track-uuid=3190709011612001417
root      878429  0.0  0.0      0     0 ?        I    19:08   0:01 [kworker/6:0-display_unordered]
root      887739  0.0  0.0      0     0 ?        I    19:13   0:00 [kworker/u80:4-kvfree_rcu_reclaim]
dhcpcd    902851  0.0  0.0   9148  4516 ?        S    19:21   0:00 pickup -l -t unix -u
root      904158  0.0  0.0      0     0 ?        I    19:22   0:00 [kworker/19:2-events]
root      906343  0.0  0.0      0     0 ?        I    19:23   0:01 [kworker/8:2-events]
root      906525  0.0  0.0      0     0 ?        I    19:23   0:00 [kworker/7:1-events]
root      915487  0.0  0.0      0     0 ?        I    19:28   0:00 [kworker/18:2-events]
bijung    915629  5.9  2.2 16074272 720836 ?     Sl   19:28   2:59 /snap/firefox/7766/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44117 -prefMapHandle 1:279155 -jsInitHandle 2:223968 -parentBuildID 20260204004611 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {f8ed113b-b926-4e83-848b-d6e323df7f70} -parentPid 9654 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7766/usr/lib/firefox/omni.ja -appomni /snap/firefox/7766/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7766/usr/lib/firefox/browser 42 tab
root      916498  0.0  0.0      0     0 ?        I    19:28   0:00 [kworker/5:1-events]
bijung    928018  0.0  0.3 2609620 104400 ?      Sl   19:33   0:00 /snap/firefox/7766/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44116 -prefMapHandle 1:279155 -jsInitHandle 2:223968 -parentBuildID 20260204004611 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {ce45a1a2-9956-4021-be51-9ccc5324bd5b} -parentPid 9654 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7766/usr/lib/firefox/omni.ja -appomni /snap/firefox/7766/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7766/usr/lib/firefox/browser 43 tab
root      931604  0.0  0.0      0     0 ?        I    19:35   0:01 [kworker/2:1-events]
root      931836  0.0  0.0      0     0 ?        I    19:35   0:00 [kworker/u80:2-kvfree_rcu_reclaim]
bijung    933757  0.0  0.0 462276  8892 ?        Sl   19:36   0:00 /usr/libexec/gvfsd-network --spawner :1.23 /org/gtk/gvfs/exec_spaw/2
bijung    933774  0.0  0.0 390556  9176 ?        Sl   19:36   0:00 /usr/libexec/gvfsd-dnssd --spawner :1.23 /org/gtk/gvfs/exec_spaw/3
root      939599  0.0  0.0      0     0 ?        I    19:39   0:00 [kworker/17:1-events]
